malId|malScore|popularity|favorites
4514|6.71|1934|5
4515|6.61|1424|1
4521|6.03|648|0
4522|5.75|1168|0
4524|6.07|1773|9
4531|3.24|4249|8
4532|6.83|3085|9
4533|6.52|2482|8
4534|5.95|1155|0
4535|6.81|69975|334
4536|6.34|1138|1
4537|6.01|1579|2
4540|5.55|4851|3
4541|5.83|1942|2
4544||510|2
4547||305|0
4548|6.81|141024|204
4549|7.12|11416|25
4550|7.25|42521|109
4551|7.23|114552|529
4553|5.85|391|2
4554|6.4|1071|2
4555|6.07|4667|6
4556|4.8|1203|0
4557|5.12|1005|1
4558|5.59|1850|2
4560|5.06|856|1
4561|5.47|1664|1
4562|5.94|2591|5
4563|6.12|1822|9
4565|8.57|191889|871
4566|6.05|2142|0
4567|3.91|1470|2
4574|6.27|799|1
4575|4.89|1017|1
4578|6.08|1888|1
4581|7.21|114567|219
4584|6.2|1788|3
4586|7.05|1579|4
4590|6.73|8137|46
4591|6.24|4694|2
4596|7.59|38654|49
4597|6.27|909|3
4598||397|0
4599|6.25|817|4
4600|6.76|12817|80
4601|4.58|2170|3
4603|5.63|1507|5
4604|5.3|1711|2
4606|5.38|2130|6
4607|6.66|7311|24
4608|5.73|2086|7
4614|6.13|779|1
4615|6.06|1315|3
4616|6.05|867|0
4617|6.21|2277|3
4618|7.28|44947|121
4621||262|0
4638|5.55|1419|1
4639|7.26|7164|85
4640|6.28|1220|1
4644|5.22|1070|1
4645|5.27|1746|4
4646|6.88|5057|9
4650|6.93|6272|11
4651|7.23|3351|19
4653|6.05|4057|7
4654|7.38|732441|5216
4657|6.73|15687|33
4660|5.73|565|1
4662|7.01|19090|39
4663|7.24|4008|8
4664|7.23|11205|7
4667|6.38|4624|8
4672|7.99|83099|232
4675|5|1832|1
4680|6.1|1196|1
4681|6.06|886|2
4682|5.97|536|0
4684||388|0
4685|6|2209|0
4688|5.82|2469|8
4689|5.97|3408|2
4690|7.15|8807|24
4692|5.34|1254|0
4693|5.19|1040|1
4697|5.23|1582|5
4698|6.53|5024|9
4699|5.24|2575|4
4700|5.17|1816|4
4701|6.16|4829|29
4703|7.23|4702|6
4705|7.1|32164|21
4709|5.72|558|1
4712|6.57|7075|3
4713|6.05|29882|104
4714|6.32|6850|94
4715|7.34|16317|3
4717|5.48|1988|2
4718|5.64|6893|5
4719|6.14|87598|159
4720|6.51|110130|179
4722|8.09|245989|4880
4723|6.46|1738|1
4725|7.6|223134|2817
4726|7.21|70688|78
4729|6.08|1665|1
4730|5.67|4721|47
4731|5.15|1441|6
4732|5.96|4435|13
4733|4.75|954|1
4737|6.14|1025|1
4742|6.62|1170|4
4744|6.42|143831|230
4752|7.13|340943|2518
4756|6.44|2914|4
4760|6.42|30770|21
4761|5.14|1795|1
4763|7.08|8656|41
4765|6.99|22108|10
4772|7.98|19814|25
4773|6.64|2130|10
4774|5.26|1698|5
4775|5.57|1442|2
4782|6.55|687|2
4786|6.88|11670|7
4789|8.02|156083|1651
4790|6.36|661|3
4792|6.53|23313|7
4793|6.69|38785|13
4794|6.49|14374|2
4795|6.49|17788|7
4798|7.1|14306|9
4799|5.74|2106|4
4800|6.47|1580|2
4801|6.32|714|1
4802|5.45|1621|1
4803|5.53|1777|1
4804|6.72|5366|8
4807|6.82|1135|3
4808|6.53|2072|7
4810|6.72|5569|15
4811|7.69|20384|16
4813|5.35|2705|11
4814|7.75|167223|953
4816|6.33|4279|8
4817|5.05|1124|1
4818|5.14|1451|2
4819|5.45|1102|1
4820|5.73|1443|2
4821|5.28|1277|1
4822|5.17|696|0
4823|5.85|2883|5
4824|5.46|844|2
4825|5.71|979|1
4827|5.34|3096|1
4832|5.21|962|2
4833|4.24|1410|2
4834|5.41|1474|5
4835|7.5|208525|453
4840|5.62|1877|3
4841|5.35|1544|0
4842|5.6|1736|0
4848|5.49|1322|2
4849|5.45|2892|0
4851|6.97|4970|1
4852|5.65|1838|2
4853|6.04|2230|1
4854|6.27|2350|2
4855|6.31|1575|17
4856|6.36|1264|5
4866|4.34|62919|316
4867|5.15|1354|1
4868|5.61|2079|3
4872|7.83|60809|82
4874|6.5|13410|7
4876|6.88|5598|7
4879|7.17|57573|230
4884|7.29|116676|522
4886|7.75|34453|68
4890|6.33|2228|5
4896|7.08|202950|1857
4898|7.69|1052382|21061
4901|8.03|251862|1060
4903|7.21|33791|44
4905||660|0
4907|5.82|646|1
4908|5.77|4405|3
4910|6.39|9581|5
4917|5.96|919|0
4918|8.06|64574|97
4921|8.17|5919|93
4923|5.37|1952|0
4926|7.08|2347|0
4927|5.33|1162|1
4928|6.3|1324|1
4929|5.45|1383|1
4933|6.24|1208|1
4934|4.31|1196|0
4935|6.77|1882|3
4936|6.86|9316|27
4938|8.11|58611|250
4939|5.56|3028|1
4940||494|2
4941|6.22|859|0
4943|6.44|1963|3
4946|6.1|2541|1
4948|5.95|1605|5
4961|6.41|1592|3
4962|6.46|4411|15
4966|4.72|2180|5
4967|5.53|898|0
4970|7.35|93387|164
4975|6.32|273060|704
4981|7.52|148535|1584
4983|6.88|26805|143
4985|7.88|29195|188
4991|6.07|1043|1
4997|6.96|5721|3
4999|6.73|192390|339
5002|6.35|1187|2
5005|7.77|20824|198
5006|6.1|1177|1
5013|5.98|742|0
5014|6.57|1585|0
5016|6.46|3502|1
5017|5.05|1147|0
5018|5.51|629|1
5019|6.98|4876|0
5020|4.61|15865|25
5022|6.28|892|2
5023|6.57|1723|9
5025|5.22|6160|4
5027|6.07|5556|13
5028|8.42|64758|602
5029|7.99|18875|22
5030|7.02|163067|473
5031|6.88|3943|4
5032|7.09|8072|24
5034|7.28|72386|113
5036|6.59|1985|3
5037|6.7|2704|2
5039|6.89|89090|288
5040|8.34|211437|3653
5041|7.18|40968|119
5042|6.87|296680|1169
5043|6.71|2094|2
5045|6.82|8822|3
5049|5.6|2117|2
5051|5.37|2862|2
5052|5.89|1566|3
5053|5.72|5735|13
5054|6.51|3977|8
5056|6.32|3323|0
5060|7.3|241774|4240
5065|7.3|22718|17
5070|6.39|2425|2
5071|6.9|1043|4
5072|6.84|9076|2
5074|7.73|48386|245
5075|7.35|3076|44
5079|7.15|113879|311
5080|6.09|9852|6
5081|8.34|1263447|45638
5082|6.38|3161|12
5084|7.21|13728|20
5085|5.74|7285|11
5088|6.23|729|2
5089||344|0
5090|5.36|1341|0
5091|6.62|1377|5
5096|7.4|8599|8
5097|7.13|14008|46
5098|5.73|896|0
5101|5.22|1285|0
5104|6.51|998|2
5107|5.09|2034|4
5108|5.2|1229|0
5109|5.81|3302|5
5112|6.14|117292|125
5114|9.14|2836396|198803
5116|6.79|25115|10
5117|5.8|1628|0
5118|7.47|95015|337
5129|6.31|962|6
5131|6.07|850|3
5132|6.23|5298|12
5133|5.64|1372|3
5136|6.67|1555|0
5140||414|1
5141|7.37|19168|35
5143|6.2|1161|1
5147|6.44|3121|2
5150|7.29|93436|202
5151|5.85|1033|0
5152|6.85|47166|35
5153|6.42|3003|4
5154|5.23|1155|1
5155|6.9|13428|17
5157|5.85|2206|1
5158|4.72|4815|0
5159|5.22|960|1
5160|4.58|1017|1
5162|7.56|63166|53
5163|7.08|35413|98
5164|6.21|3099|1
5165|6.29|3303|2
5167|5.73|1742|2
5168|6.23|5064|5
5172|6.82|7160|19
5173|5.68|2364|3
5177|7.53|139342|776
5178|5.97|38231|49
5184||351|0
5189|6.13|727|2
5190|5.34|1181|1
5191|5.6|1341|4
5192||421|0
5193|5.6|320|0
5194|6.91|12914|44
5196|7.03|10693|14
5197|7.01|1524|11
5199|6.99|7826|3
5200|7.15|3157|18
5201|6.44|918|3
5203|6.7|1531|3
5204|7.48|174758|174
5205|8.41|188327|2174
5207|5.07|347|0
5208|5.81|2565|3
5209|6.26|6258|20
5210|5.83|3666|6
5211|6.04|4305|10
5212|6.21|6468|7
5213|6.14|4015|12
5214|6.62|5045|11
5216|7.13|15117|17
5217|6.81|1713|10
5220|7.05|55463|121
5223|6.13|697|0
5225|6.37|9171|6
5226|7.27|17302|42
5228|7.4|34014|52
5231|7.64|179932|3338
5232|5.49|1416|4
5233|7.4|30229|33
5234||646|0
5235|6.4|1065|5
5237|5.32|1021|0
5238|6.16|1976|0
5240||660|1
5241|5.45|535|1
5244|7.35|15268|28
5246|5.37|1211|1
5249|6.76|1049|4
5250|6.32|2252|2
5251|7.47|32980|149
5252|7.36|45614|24
5256|6.56|10711|3
5258|8.66|238158|1548
5259|6.36|6544|14
5260||346|0
5262|7.41|96362|572
5263|5.93|758|0
5266|6.49|1614|2
5267|7.17|3319|19
5270|5.8|4884|19
5272|5.76|656|1
5273|7.25|1474|5
5274|6.77|1412|4
5276|6.37|1487|4
5277|7.3|221053|482
5278||797|1
5279|7.06|52422|46
5281|6.1|3398|3
5285|5.2|1173|1
5287|5.97|644|1
5288|6.41|3806|1
5289|6.08|1276|0
5290|7.41|4801|14
5291|7.48|10067|18
5292|6.14|2066|0
5293|5.49|1377|1
5296|6.76|2162|0
5298|6.93|9518|6
5299|5.02|813|0
5300|8.55|224774|1352
5303|5.59|818|0
5304|5.27|2226|4
5305|6.63|9896|2
5306|7.47|30252|75
5307|7|24124|49
5308|6.23|2953|2
5310|7.81|28698|47
5311|6.32|1311|4
5314|6|696|0
5315|6.88|6836|15
5316|5.9|8023|31
5321|6.28|3419|6
5322|5.1|1198|1
5324|6.19|4161|10
5330|4.68|2415|1
5332|7.36|9529|3
5333|6.57|17259|9
5337|6.49|58708|164
5341|8.33|445685|4064
5342|6.91|96177|173
5343|6.85|1924|6
5344|5.86|851|1
5347|6.47|12996|27
5348|7.5|12233|21
5351|7.19|6923|4
5353|6.5|1607|1
5355|7.35|150718|944
5356|7.24|208509|827
5365|8.04|87673|460
5369|6.25|7510|5
5372|5.7|2057|0
5374||392|0
5375|6.17|1058|1
5383|4.93|1860|5
5386|6.36|6017|5
5391|4.36|67138|315
5393|5|2930|5
5395|6.98|1190|7
5396|5.94|753|2
5397|7.08|4248|6
5398|5.47|1477|1
5399|5.57|1696|2
5400|5.23|1255|5
5401|5.51|1903|2
5402|4.55|1146|0
5403|5.62|1555|3
5408|5.45|1396|2
5411|5.84|1747|2
5415|5.65|3237|4
5419|7.5|9222|4
5420|8.33|77733|1430
5421|5.98|1137|1
5423|5.22|710|1
5424|6.57|8603|27
5427|6.5|5274|17
5439|5.72|1298|0
5440|6.86|2303|9
5447|5.57|2792|7
5449|6.13|1255|2
5454|6.44|23989|29
5455|6.46|4962|7
5458|7.11|17281|26
5460|8.22|52826|62
5462|6.11|7681|2
5464|6.75|16393|67
5466|5.71|1470|5
5468||357|1
5469|5.79|1819|2
5472|5.75|736|0
5473||419|1
5474|5.74|801|2
5475|5.98|831|1
5476|6.19|1356|2
5477||520|0
5478||423|0
5484|6.58|3150|0
5485|7.67|14084|149
5492|5.56|724|1
5493|7.51|12573|12
5494|7.61|6429|37
5496|6.41|2283|2
5501|5.69|2932|1
5503|5.91|726|3
5504|7.16|23420|40
5505|6.71|9668|17
5507|7.59|124636|592
5515|5.63|592|0
5520|6.99|2735|4
5521|7.32|36570|35
5522|5.71|2133|2
5525|7.21|200088|2020
5526|6.81|32595|14
5529|6.45|11551|2
5530|7.68|400378|5005
5534|6.55|750|3
5535|6.15|817|1
5538|7.46|13852|10
5539|6.3|4047|1
5540|4.96|875|1
5541|4.91|597|1
5542|4.82|765|0
5543|4.92|571|0
5544|4.92|1251|3
5545|4.8|1105|2
5546|5.13|764|2
5547|4.5|868|0
5548|4.48|1419|3
5549|5.34|2797|0
5550|5.44|1173|1
5551|4.72|601|0
5552|5.02|676|0
5553|5.29|758|1
5554|4.8|1836|4
5555|5.24|743|1
5556|5.28|820|0
5557|5.32|732|1
5558|5.41|1555|6
5559|5.37|700|1
5560|4.75|978|0
5561|4.66|982|0
5563|4.61|993|0
5564|4.86|1082|2
5565|5.51|966|1
5566|5.24|1174|0
5567|5.26|686|1
5568|5.39|2929|5
5569|2.22|4978|23
5570|5.05|954|1
5571|5.03|720|1
5572|5.06|1083|2
5573|4.9|783|3
5575|5.26|796|1
5576|5.51|1999|0
5578|7.29|5287|8
5581|5.19|539|2
5583|6.47|7685|11
5584|6.14|1820|2
5585|6.2|2293|4
5586|5.29|947|0
5587|5.18|856|0
5588|5.34|759|1
5589|4.04|2009|2
5590|5.55|1207|1
5593|7.32|58418|244
5594||294|0
5597|7.26|49407|70
5600|6.23|643|0
5602|4.86|527|0
5603|6.48|4160|9
5605|5.16|1388|1
5606|5.28|1164|0
5607|5.34|877|1
5608|5.44|1277|1
5609|4.94|1273|2
5610|5.38|1135|4
5611|4.92|1112|1
5612|5.41|937|0
5613|5.58|1967|2
5614|5.5|1027|2
5618|6.39|1438|4
5620|5.62|1290|0
5621|5.11|704|2
5622|4.37|3084|2
5624|5.44|4209|5
5628|6.14|832|2
5629|5.91|1075|2
5630|7.78|520969|4046
5631|5.44|1335|1
5632|5.37|1385|0
5636|6.1|761|1
5640|5.53|1168|1
5643|6.37|4699|20
5644|6.67|3377|5
5645|5.52|2033|0
5646|5.26|1582|3
5647|5.14|1430|4
5648|5.44|1267|1
5649|5.47|1425|1
5651|6.66|7899|55
5652|6.13|1524|3
5653|6.21|3476|8
5656|5.01|3086|0
5658|7.07|5010|16
5661|4.71|1262|0
5662|5.74|1388|1
5663|4.94|1053|0
5664|5.6|1114|1
5665|5.42|922|1
5667|7.28|161582|264
5670|7.14|18775|69
5671|7.46|86742|787
5673|6.04|1910|3
5674|5.58|2617|1
5675|7.22|43483|179
5678|7.96|154053|1397
5680|7.85|936167|21451
5681|8.05|476639|3659
5682|7.97|306706|4273
5684|7.35|14531|140
5686|6.27|4579|10
5687|4.84|917|1
5688|6.78|3873|18
5689|5.65|1163|1
5690|8.25|120489|395
5691|7.05|6450|9
5693||340|0
5702|7.1|36870|107
5710|7.28|4024|8
5712|7.5|5696|16
5713|7.5|28223|10
5715|4.68|2035|3
5717|7.13|32171|55
5719|6.57|28525|79
5723|6.07|2945|0
5725|6.37|8224|19
5733|5.25|2015|3
5734|6.74|66181|108
5742|6.4|1941|1
5743|6.51|6066|15
5751|7.63|14202|22
5753|7.29|5546|7
5755|6.77|1765|5
5760|7.22|16871|78
5762|6.79|23037|138
5763|6.51|1711|1
5764|7.26|87103|121
5772|6.4|38267|27
5773|4.65|1185|0
5774|6.96|45609|105
5781|7.78|179755|1722
5783|5.95|834|0
5784|6.58|31182|102
5785|5.8|2559|2
5799|5.08|695|0
5802|6.76|3360|13
5809||754|3
5810||522|2
5811|4.54|1067|0
5812|4.7|1105|0
5813|4.54|1941|1
5814|4.33|1249|0
5819|6.42|4574|12
5821|5.74|537|2
5826|5.38|1734|0
5828|6.45|1811|2
5829|5.89|871|0
5830|6.94|2662|18
5832|7.29|5546|15
5833|6.24|817|2
5834|6.82|2246|5
5835|7.71|63855|555
5838|5.13|968|0
5841||405|0
5842|5.76|1124|1
5844|6.29|6261|3
5845|6.28|6810|3
5848|6.45|1918|8
5849|6.39|2755|0
5854|7.29|2632|2
5859|6.68|4624|6
5862|5.81|999|1
5865|6.59|1849|3
5868|4.52|1382|1
5869|5.34|1111|0
5870|4.84|1114|0
5871|4.98|922|0
5872|5.07|930|2
5873|5.42|1592|2
5874|5.18|667|0
5875|5.88|2970|2
5876|5.7|985|1
5877|2.45|5899|30
5878|5.57|1157|2
5880|5.08|1106|0
5883|6.27|4092|6
5886|6.07|525|1
5889|5.59|808|1
5890|5.62|4864|3
5891|6.77|1662|2
5895|6.54|725|1
5900|6.12|889|0
5902|6.54|31801|80
5904|4.54|2166|3
5907|5.55|2268|1
5908|6.12|1162|4
5909|7.33|182229|689
5914|6.86|36369|62
5916||293|0
5917|6.32|740|1
5918|5.66|4845|14
5920|5.22|1235|0
5921||832|0
5922||749|0
5923|6.05|926|1
5924|6.07|3438|7
5925|6.27|1599|6
5926|5.49|1392|0
5927|5.8|1042|3
5928|5.73|993|0
5929|7.17|1496|2
5930||457|0
5931|5.49|736|3
5933|6.34|946|0
5934|4.78|948|0
5935|6.06|805|4
5936|6.21|1147|1
5938|6.63|1955|3
5940|6.69|167067|196
5941|8.4|113510|2879
5943||430|0
5945|6.61|12763|17
5947|7.26|27774|13
5953|6.82|2578|5
5955|6.93|50671|40
5956|6.05|744|0
5957|6.51|28688|41
5958|7.29|438685|3713
5959|7.28|18373|169
5962|6.81|78053|316
5967|6.93|6810|10
5968|6.97|5945|4
5973|6.64|31726|51
5978|7.07|31639|9
5983|7.1|5700|16
5984|7.34|42007|165
5986||362|0
5987||277|1
5990|5.34|906|0
5992|6.82|2161|8
5993|6.33|3690|17
5994||430|0
5996|6.84|6532|6
5997|6.45|1936|8
5998|7.35|9052|17
6000|4.67|1020|2
6007|7.88|154312|283
6008|6.76|10578|32
6012|6.06|938|0
6015|5.22|1013|2
6016|7.11|12216|103
6018||264|0
6023|7.19|67821|87
6024|7.72|27433|102
6025|4.38|1099|0
6028|6.31|1436|0
6030|7.24|134693|520
6031|6.71|1807|3
6032|6.73|6172|4
6033|7.71|333667|2711
6038|5.69|1776|1
6041|6.62|7819|15
6045|8|795767|11299
6046|7.59|46748|139
6050|7.58|23161|34
6055|6.75|2960|11
6056|6.64|1270|5
6060|5.34|1238|1
6061|5.12|2848|8
6062|5.9|992|1
6063||231|0
6064|7.18|45677|118
6065|5.87|683|0
6067|6.43|1177|1
6068|6.57|2168|2
6069|6.57|3655|42
6071|5.76|799|5
6072||487|2
6073|5.43|555|1
6074|5.97|607|3
6075|5.92|1095|0
6076|5.61|2389|3
6077|5.79|799|0
6078|5.41|1139|0
6087|6.15|1142|2
6090|5.02|1727|0
6091||500|0
6093|6.26|1018|2
6094|6.17|4198|21
6095|6.11|898|0
6096|6.42|2390|3
6097|5.12|1480|3
6098|7.07|40781|61
6107|6.05|1190|1
6112|6.81|29949|39
6114|8.49|354017|7832
6115|7.78|31402|36
6116|7.28|2864|24
6117|6.34|7483|16
6119|6.2|1894|3
6120|5.71|3594|9
6122|6.66|6387|26
6124||332|1
6127|6.4|100866|80
6129|6.61|26251|27
6130|6.37|3947|4
6131|5.26|2405|1
6133|5.02|585|0
6137|6.44|2457|3
6148|6.38|6228|4
6149|7.26|3997|38
6150||322|0
6151|7.11|24879|11
6152|7.53|11179|15
6153|7.15|6316|8
6154|7.69|9388|18
6156|5.84|470|0
6162|6.73|18242|29
6163|7.19|36901|83
6164|7.12|90349|375
6165|6.79|46404|59
6166|6.6|182278|485
6169|7.12|7661|8
6171|7.97|97023|835
6172|7.63|26149|154
6178|7.01|77167|26
6181|5.26|1189|2
6182|6.72|1835|5
6183|5.33|860|1
6184|5.33|2369|4
6187|7.45|26508|8
6189|5.6|2410|0
6194|6.89|9956|42
6195||498|0
6198|7.19|11955|4
6199|6.64|3371|6
6201|6.72|203801|350
6202|6.7|871|3
6203|7.07|67257|275
6205|6.4|262297|749
6206||226|0
6209|6.81|6281|6
6211|8.02|272491|1677
6213|7.68|546366|5480
6215|6.08|2520|0
6217|6.93|4384|5
6219|7|6582|14
6220|6.31|4810|14
6226|6.4|3918|1
6227|6.06|1849|0
6229|6.47|2460|7
6230|6.33|1286|3
6231|7.42|11496|13
6234|6.32|10295|4
6235|6.15|4244|8
6245|6.59|1931|1
6246|6.76|3082|3
6251|6.4|2279|2
6261|6.04|455|2
6262|6.97|1546|5
6266|5.48|1599|3
6267||619|1
6268|5.89|1023|2
6270|6.08|1303|3
6271|6.18|1175|1
6272|5.93|941|1
6273||377|0
6275|6.67|9668|3
6276|6.15|6265|27
6277|6.06|1308|2
6280|6.94|28154|71
6281|4.97|3955|4
6286|6.01|5168|12
6287|6.24|24401|6
6288|7.3|56748|206
6291|7.4|37045|32
6293|6.8|4066|22
6297|6.53|855|3
6299|7.17|5284|2
6303|6.45|3178|11
6305|5.53|2406|0
6310|6.36|1098|0
6311|5.93|827|0
6312|7.01|2978|1
6318|5.23|1960|0
6324|6.86|223289|703
6325|7.33|180168|104
6327|5.93|3887|7
6328|5.18|2681|2
6330|6.61|12926|2
6331|6.16|1592|1
6336|8.12|87959|1433
6337|6.26|5989|10
6344|6.97|14441|8
6346|4.79|1900|3
6347|7.54|587552|5444
6351|7.8|245759|556
6355|5.76|1265|0
6361|7.07|29441|14
6366|5.62|803|2
6368|6.41|9874|8
6372|7.57|159085|125
6374|6.46|2087|4
6375|6.47|2028|4
6377|7.88|98876|221
6379|7.06|8208|3
6380|7.28|20585|11
6381|7.3|78680|261
6383|4.67|3356|16
6384|6.07|482|1
6385|6.12|11734|2
6390|5.57|1320|0
6392|4.74|19738|28
6397|6.32|693|3
6399|7.38|13531|15
6401|7.25|18394|11
6402|6.26|4908|23
6408|7.37|63900|216
6412|5.85|599|1
6413|6.18|1984|3
6418|6.75|6269|8
6419|5.49|1112|2
6421|8.01|144026|171
6422|5.73|3903|7
6425|6.05|20049|10
6428|5.97|1055|0
6431|4.86|996|0
6437|6.27|2194|2
6438|7.91|19278|12
6443|5.88|17411|25
6444|7.63|112868|734
6447||640|1
6448|5.67|755|1
6452|6.07|1315|1
6460|7.29|5721|11
6462|6.15|1605|1
6463|6.98|7091|4
6465|6.92|9431|139
6467|8.12|50076|45
6468|6.35|1034|2
6472|6.13|1720|6
6479|6.76|22611|12
6481||573|0
6482||546|1
6484|5.66|1576|0
6489|6.93|45947|66
6491|5.27|1727|7
6492|6.35|1507|1
6496|6.08|3569|1
6500|6.38|298123|717
6505|7.87|23267|152
6509|6.74|4814|16
6511|6.44|2354|2
6512|7.15|246036|556
6513|5.53|1236|1
6517||427|1
6518|6.25|631|2
6519||324|0
6520|6.13|588|2
6522||303|0
6523|5.9|717|0
6524||282|0
6525|5.23|2822|5
6527|6.69|4261|1
6528||364|1
6531|6.65|5223|7
6533|6.5|2893|4
6535|4.2|3790|4
6546|4.37|12220|89
6547|8.08|1877669|45787
6548|7.12|28922|29
6553|7.45|33391|66
6554|6.94|1426|5
6555|6.29|6323|0
6557|6.12|1088|0
6558|6.02|6386|9
6560|7.23|8613|228
6566|6.89|3825|8
6567|7.06|4496|10
6568||411|2
6571|5.85|1166|1
6572|7.35|80065|101
6573|7.45|384884|1439
6574|7.29|81384|209
6577|5.97|725|0
6579|6.27|486|0
6581|7.18|12233|11
6582|7.86|7386|25
6583|6.16|472|3
6586|7.84|73098|983
6587|6.6|6119|1
6590|6.94|12721|160
6591|7.72|17160|54
6593||319|0
6594|8.33|510233|10272
6604|7.26|4445|9
6607|5.64|3428|1
6609|6.63|14601|17
6610|6.93|68086|138
6622|5.2|1861|4
6624|7.57|43606|56
6625|6.24|970|2
6628|6.17|4734|2
6629|6.04|769|4
6630||427|1
6633|6.55|49744|78
6634|7.53|65429|159
6635|6.14|7531|19
6636|5.9|1386|3
6637|7.59|136301|109
6641|5.73|2944|0
6645|6.21|45501|42
6653|6.55|2486|3
6654|5.53|7584|11
6657|6.49|4433|4
6658|5|707|1
6666|6.51|2972|5
6667|5.59|1381|0
6670|6.59|1422|0
6671|5.49|408|0
6672|6.43|1016|1
6674|6.35|919|1
6675|8.29|320176|4675
6676|7.27|59260|96
6680|5.99|1676|5
6682|6.09|223426|418
6684|5.58|680|0
6685|6.3|5307|8
6686|6.6|5590|13
6687||393|1
6688|6.09|833|0
6689|6.07|4815|8
6690|6.88|8303|45
6691|6.01|3745|2
6692|6.76|6281|25
6693|6.14|901|0
6694|6.01|6689|25
6695|5.99|1067|2
6701||412|0
6702|7.59|1564442|43328
6704|5.98|14155|5
6705|6.37|7672|4
6707|7.16|512864|3094
6709|6.77|10157|6
6712|7.29|19132|10
6713|7.16|6365|6
6714|6.45|19858|6
6718|5.79|1758|2
6721|5.75|2379|2
6726|6.78|4002|3
6727||423|0
6728|6.22|759|3
6730||327|0
6731|5.84|665|2
6733|6.45|1684|1
6734|6.76|1754|0
6735|6.52|1651|2
6736|6.62|6648|0
6741|6.72|4662|5
6743|6.38|5007|4
6746|8.13|1276630|28931
6747|7.02|210043|648
6748|6.62|6067|3
6749|6.91|5067|17
6758|7.21|59526|190
6759||304|1
6760||283|0
6761||281|0
6762||304|0
6768|7.79|44772|78
6769|4.96|2080|1
6771|6.44|439|3
6772|7.64|80972|150
6773|7.52|222663|1100
6774|7.94|83977|1166
6777|5.58|857|3
6779|6.71|848|5
6783|7.29|12877|7
6787|5.7|11010|13
6791|6.56|41712|24
6792|5.72|2417|0
6793|7.53|105928|224
6794|6.84|8670|4
6795|7.2|18008|65
6796|6.16|1408|2
6797|5.5|782|1
6798|5.76|938|0
6800|5.77|1806|0
6802|7.54|149137|1396
6809|5.88|5081|8
6811|8.2|250784|1980
6822|6.07|526|0
6823|4.68|1188|2
6827|5.26|699|0
6828|4.42|769|0
6829|5.22|935|0
6830|4.66|886|0
6831|4.79|1029|1
6832|5.15|1282|1
6833|4.06|1136|0
6834|4.46|1095|0
6835|5.69|1162|1
6836|5.02|1022|0
6837|5.06|1115|0
6838|4.12|1316|1
6839|4.81|770|0
6840|4.65|980|0
6841|5.06|1091|0
6842|5|687|1
6843|5.27|951|3
6844|4.55|1027|0
6846|5.07|654|0
6847|5.17|680|1
6848|5.04|704|0
6849|4.38|939|0
6850|4.83|873|1
6851|4.46|906|1
6852|5.14|1592|2
6855|6.6|929|3
6856|5.23|1143|2
6857|4.91|1579|0
6861|6|1280|0
6862|7.84|144836|247
6864|8.21|63452|174
6867|7|38102|186
6868||654|0
6872|6.05|3019|3
6875|6.06|26853|30
6877|6.5|12441|9
6878|6.37|1882|0
6880|7.17|1111316|6211
6882|6.67|16392|8
6883|6.5|4123|0
6884|7.06|56430|142
6885|6.56|5569|2
6889|5.88|862|1
6890|6.71|2578|3
6891|6.37|4835|7
6892|6.78|10250|57
6893|6.92|53963|413
6895|7.38|157072|1857
6896|7.35|43618|101
6899|6.14|2053|4
6900|6.3|1296|9
6901|6.97|3038|5
6902|6.77|2297|5
6903|4.68|1016|1
6904|7.63|39593|60
6907|5.61|549|3
6909|6.8|2122|4
6917||636|3
6918|6.04|24649|22
6919|6.33|24951|25
6920|6.22|25650|25
6922|7.38|201757|817
6927|7.59|32108|21
6930|7.22|5322|3
6932|6.02|1835|0
6935|5.16|1198|2
6937|5.04|1083|0
6939|5.24|1289|3
6941|6.99|7481|9
6942|5.99|629|0
6945|8.35|62151|83
6946|6.91|12477|30
6947|5.61|1217|0
6948|7.3|48996|48
6950|3.63|2306|1
6951|7.12|43350|73
6953|2.75|3812|2
6954|7.21|106034|253
6956|7.66|400956|2408
6958|6.76|9719|5
6959|7.08|4499|1
6964|6.56|10172|10
6965|6.14|493|1
6970|6.14|845|3
6971|6.49|2142|2
6973|6.85|42546|51
6974|7.05|96734|176
6975|6.45|2725|2
6978|5.52|1568|2
6979|6.29|29824|23
6980|7.26|15068|44
6981||600|4
6984|7.73|15997|9
6985|5.92|6420|7
6986|6.36|7546|7
6987|5.9|108888|258
6988|7.15|5243|4
6989||627|2
6992|6.03|1803|0
6993|5.76|1697|1
6994|6.04|1396|0
6999|7.12|5972|3
7004|6.2|2093|0
7014|6.97|8428|15
7016|6.78|11159|3
7017|6.35|58123|69
7020|4.34|831|2
7021|4.9|746|0
7022|3.6|1215|1
7024|3.93|1638|1
7025|5.08|2320|7
7026|4.64|943|0
7027|4.6|1122|3
7028|3.78|1248|1
7029|4.55|995|0
7030|4.35|1371|1
7031|4.65|1095|1
7032|4.91|883|0
7041|7.39|12130|2
7044|7.78|37486|34
7045|7.28|8422|5
7048|6.05|1525|4
7052||673|0
7053|7.04|22533|132
7054|8.02|1104585|20745
7058|7.22|92270|923
7059|7.1|168618|778
7060|5.23|4515|5
7062|7.91|25289|150
7066|7.06|8859|6
7071|4.86|892|0
7079|6.32|69944|83
7081|6.99|8764|44
7082|6.63|68028|167
7083|6.39|8428|7
7088|6.78|468680|1115
