malId|malScore|popularity|favorites
4455|7.33|2330|15
4456|6.89|1118|22
4457||58|1
4458|5.63|470|0
4459|7.49|946|35
4469|6.98|662|2
4470|7.9|11401|104
4471|7.65|7001|82
4472|6.94|945|1
4473|6.99|1170|0
4474|6.56|1622|9
4475|7.14|1413|5
4476|6.98|499|1
4477|7.17|4155|12
4478|6.77|1515|0
4479|7.42|1418|23
4480|7.07|4264|46
4481|6.51|964|2
4482|6.53|862|2
4483||519|1
4484||48|0
4485|7.69|1616|4
4486||85|2
4487|7.46|7493|88
4488|6.52|2086|5
4489|7.06|600|2
4493|7.23|1203|4
4497|6.91|1608|5
4498|5.93|491|1
4499|7|415|3
4500|6.95|522|1
4501|6.54|1317|0
4502|7.04|1008|2
4503||88|2
4504|6.66|872|2
4505|7.43|2392|31
4510|7.2|4326|4
4511|6.88|466|0
4512|5.66|3189|89
4513|7.6|4972|34
4514|7.67|45440|1358
4515|6.94|3945|10
4516|6.96|2187|7
4517|6.78|743|5
4518|7.17|730|1
4519|6.97|2170|11
4520|6.38|226|0
4521|6.06|2107|1
4522|6.23|1236|0
4523|6.73|763|0
4524||270|1
4525|6.21|1284|0
4526|6.62|549|1
4527|7.07|1472|13
4528|6.02|414|0
4529|6.84|548|0
4530|7.21|2823|8
4531|6.67|561|0
4532|7.17|625|6
4533|6.44|505|1
4534|6.17|231|0
4535|6.5|758|0
4536|6.28|641|0
4537|6.86|572|1
4538||317|2
4539|7.03|4642|19
4540|7.04|1256|0
4542|7.15|1523|16
4543|7.52|1440|8
4544|7.02|1016|0
4545||343|3
4546|7.37|2322|6
4547|6.54|1153|4
4548|6.19|1185|0
4551|6.82|466|0
4552||150|1
4553|7.39|11126|192
4554||152|0
4556||129|0
4557||127|0
4558||229|1
4560|6.95|777|3
4561|7.25|879|8
4562||336|1
4565|7.4|2841|2
4566||346|5
4567|6.89|2768|3
4568|6.22|931|0
4570|7.14|499|1
4571|8.26|62593|2660
4572|7.07|862|1
4573|7|2008|4
4574|6.93|1200|7
4575|6.42|524|1
4576|7.61|2979|82
4577|6.97|2698|6
4578|6.89|1815|4
4579|7.53|2189|39
4580|6.94|1399|1
4581|6.97|1067|2
4582|7.09|633|2
4583|7.15|821|5
4584|8|19900|662
4585|7.46|1435|17
4586|7.41|1544|7
4587|7.24|911|1
4588|6.94|718|0
4589|6.87|499|2
4590|7.52|5288|11
4591|6.51|2208|4
4592|6.82|4346|42
4593|6.51|1247|2
4594|7.47|1327|36
4595|6.57|534|0
4596|6.65|501|0
4599|7.58|4113|63
4600|6.94|4493|16
4602|7.41|1648|5
4603|7.25|743|12
4605|6.65|909|1
4606|6.68|441|2
4607|6.59|1134|15
4608|7.76|17975|343
4609||427|0
4610|7.08|596|2
4611|7.83|11653|223
4612|7.63|8620|250
4613|7.3|7351|46
4614|7.4|4447|29
4615|7.53|2769|48
4616||157|0
4617|6.27|1289|4
4618|6.92|632|5
4619|7.12|2138|8
4620||103|1
4623|7.93|2767|39
4624|7.01|5982|92
4625|8.22|9571|193
4626|7.13|6156|16
4627||94|0
4628|7.46|11395|47
4631|7.26|3493|34
4632|9.05|331473|40769
4633|7.41|813|15
4634|6.66|666|0
4635|6.57|353|0
4636|7.3|2176|11
4639|7.53|843|7
4640|7.2|1127|1
4641||104|0
4642|5.41|2905|4
4645|7.28|2246|25
4646|6.98|663|3
4647|6.92|1133|5
4648|6.81|975|7
4649|6.86|460|4
4650|7.18|5383|32
4651|6.68|491|0
4652||565|4
4654|7.05|3994|18
4657|7.34|2543|6
4658|8.47|14839|472
4659|7.02|567|17
4660|7.7|4096|28
4662|7.2|1437|0
4663||102|0
4664||227|0
4665||117|0
4666||161|0
4667|6.58|749|0
4668||85|2
4669||39|0
4670||128|0
4671||46|0
4672|6.51|954|3
4673||236|1
4674||148|0
4675||79|0
4677|6.53|385|0
4678|6.69|550|0
4679|6.74|1211|2
4681||217|0
4682||60|1
4683|7.2|1778|3
4684|7|539|2
4685|6.86|4992|14
4686|6.97|491|4
4687|7.22|1607|0
4688||69|0
4689|7.01|440|12
4690||264|0
4691||127|0
4692||58|0
4693||87|0
4694|6.85|3498|13
4695|7.03|1707|42
4696|6.76|336|0
4698|6.74|591|0
4723|6.84|698|2
4724||215|4
4725||230|1
4726||72|0
4727|6.77|478|7
4740|7.18|966|20
4741||251|0
4742|7.83|2186|63
4743|6.56|4085|11
4744|6.87|582|2
4745|6.9|1399|8
4746|7.12|1779|6
4750|6.9|506|8
4751|6.79|2020|36
4752||148|2
4753|6.65|426|4
4754||139|2
4755|6.81|512|2
4756||211|1
4757|7.55|1853|9
4758|6.84|1322|4
4759|6.46|686|2
4760|6.38|1342|2
4762|6.94|443|1
4763|7.11|2136|4
4764|6.6|604|3
4765|5.69|695|0
4768|7.61|6622|52
4769|6.91|1768|9
4770|7.38|1863|13
4771|7.23|517|11
4772|6.97|569|0
4773|7.28|3998|17
4778|6.98|705|0
4779|7.25|999|2
4780|7.24|7938|69
4782||61|0
4783|7.16|460|2
4784||64|0
4785||64|0
4786||97|0
4787||186|0
4788|6.62|1601|2
4790|6.61|265|0
4791||32|0
4792|6.97|2327|3
4793||68|0
4794||79|0
4795|7.36|1441|18
4796||144|1
4797|7.11|377|2
4798||142|2
4799|7.42|1685|8
4800|6.77|465|3
4801||170|0
4802|6.83|498|2
4803||365|1
4804||198|0
4805|7.23|5314|14
4806|7.1|530|2
4807||547|1
4808|7.14|1375|5
4809|6.78|697|1
4810|6.64|299|0
4811||120|0
4812||61|0
4813|6.53|605|0
4814|6.99|970|14
4815||114|1
4816||86|0
4817|6.86|886|12
4818||109|0
4819||46|0
4820|6.56|462|0
4821||66|1
4822||43|0
4823||46|0
4826||135|1
4828||156|0
4829||44|0
4830||37|0
4831||58|0
4832|7.07|2096|14
4833|7.06|3935|27
4834||40|0
4835||46|1
4837||55|0
4838||127|1
4839||273|2
4840|6.33|480|1
4844|6.83|1783|12
4845|7.12|496|6
4846||219|1
4848|5.71|632|0
4849|6.63|341|1
4850||57|0
4851||46|0
4852||36|0
4853||58|0
4854|6.53|239|1
4855||44|0
4856||183|0
4857||36|0
4858||74|0
4859||95|0
4860|6.77|662|0
4861|6.71|924|1
4862|6.69|704|2
4863||64|0
4864||48|0
4865||45|0
4866|6.4|210|0
4867||144|3
4868|6.84|484|0
4869|6.98|832|3
4871|6.62|3211|2
4875||56|0
4876||40|0
4879|6.85|734|0
4893|6.92|443|2
4895|7.36|5557|57
4900|6.5|1316|3
4901|7.2|1923|2
4902|6.38|406|0
4904||104|0
4905||213|0
4906||71|0
4907||118|1
4908||120|0
4911|6.59|932|0
4940|6.79|1035|20
4941|7.03|26461|114
4942|7.04|839|1
4943||264|0
4944||428|1
4945|8.12|3714|228
4946|6.89|1572|2
4954|6.95|467|0
4955||69|1
4957|7.18|1550|4
4959|7.09|1927|19
4960|6.68|1517|0
4961|6.89|361|0
4962|7.29|3006|3
4963|6.43|844|2
4964|8|5180|52
4966|6.81|557|0
4967|5.89|1082|0
4969|5.7|1090|1
4970|6.65|406|1
4971|6.89|402|10
4974|7.54|2774|128
4981||309|5
4988||206|1
4991|6.63|1202|1
4992||314|1
4994|7.51|5772|25
4996|6.35|482|1
4998|7.78|1343|38
4999|6.95|1197|4
5000|7.16|2290|10
5002||74|0
5003||60|0
5004||74|0
5005||57|0
5006||240|0
5007|6.82|530|2
5008|7.01|1118|1
5009|7.15|650|4
5011||29|0
5012|7.11|623|9
5013|6.65|4876|10
5015|7.44|3816|21
5016|6.22|547|0
5018||103|0
5019||265|0
5020|7.26|1480|5
5021||229|0
5022|6.63|656|0
5023||295|0
5025|7.43|2708|8
5026|7.76|7313|23
5027|6.9|498|1
5029|8.05|8097|104
5030||35|0
5031|6.98|3559|14
5032|7.04|1341|1
5034|7.17|902|3
5035|6.93|528|2
5036||324|1
5037||49|0
5038|7|2431|46
5039|7.25|656|16
5049||49|0
5050||314|1
5051|6.91|478|0
5052|6.61|466|4
5053|6.99|446|5
5054||36|1
5055||37|0
5056||53|0
5057|6.92|614|3
5058||57|0
5059|6.43|425|2
5060|7.74|6885|79
5061|6.77|466|1
5062|7.38|3816|17
5063||37|0
5064|6.9|1427|1
5066||113|0
5067|7.14|1229|11
5069|7.35|1619|3
5072|7.47|2535|41
5073|6.88|1254|0
5075|6.99|1937|3
5076|7.3|7131|15
5078|7.09|2352|3
5082|6.64|760|2
5084|6.68|1649|8
5085||80|0
5086|6.65|1853|7
5087||82|0
5088||37|1
5090|7.52|4288|28
5091|6.67|985|0
5092|6.84|496|0
5093|6.55|662|0
5094||109|1
5095|7.27|5628|15
5096|7.87|2261|27
5097|6.77|1250|2
5098||244|3
5099|6.7|685|1
5100|6.08|554|1
5101|6.89|1387|0
5102|7.32|4795|15
5103|7.54|3248|13
5104|6.88|777|0
5105|7.09|1323|4
5106|7.47|2770|6
5107|7.99|9912|144
5108|6.94|2491|15
5109|5.53|392|1
5110|6.33|554|0
5111|6.78|1329|1
5112||125|0
5113|7.79|28607|679
5114|7.12|6412|16
5115|7.48|3428|57
5118|6.23|1661|3
5119|6.99|9386|28
5125|7.38|2005|12
5126|6.58|808|0
5127|6.81|739|1
5128|7.36|2222|2
5129|6.98|1807|4
5130|7.24|1689|3
5132|7.15|1790|2
5142|7.51|4527|20
5144|6.7|450|0
5145|6.61|475|0
5146|7.23|1315|2
5147|7.02|5836|33
5152|7.17|872|1
5153|6.88|2284|1
5154|6.91|615|0
5155|6.95|474|1
5156||358|2
5157|7.87|17781|363
5158|7.66|6554|88
5160|6.8|291|0
5161|6.86|509|2
5162|7.24|1109|4
5164|7.23|464|1
5165|6.71|646|2
5169|7.37|9873|57
5170|6.74|353|0
5171|6.87|465|1
5174|6.75|413|0
5176|7.27|2123|3
5177|7.5|811|10
5178|6.89|7026|79
5180|6.29|272|3
5182|7.01|1905|4
5184||230|0
5185|7.57|625|3
5186|7.17|717|1
5188|7.23|738|4
5189||210|1
5191||120|2
5192|5.81|348|4
5194||378|0
5195||89|0
5201|6.68|761|4
5202|7.67|3122|135
5203|6.99|1468|16
5204|7.42|1213|23
5205||109|0
5206||611|10
5207||175|1
5208|6.46|793|1
5209|6.76|860|0
5210|6.9|3010|32
5217||162|0
5220|7.81|2339|66
5221|6.62|1045|0
5223|6.24|345|0
5227|6.66|5373|26
5228|7.39|2086|23
5230|7.66|1991|11
5232||89|1
5233||37|0
5234||164|0
5235||96|0
5237||36|0
5239|6.95|2857|7
5240|6.81|392|0
5241||209|1
5242|7.3|1095|11
5243||285|1
5244|7.06|1566|5
5245|7.06|1189|1
5247|6.99|2753|0
5248|6.64|2101|9
5250|6.88|807|3
5251|7.29|2204|10
5252|7.33|2146|4
5253|7.09|559|4
5254|7.2|3023|50
5255|8.32|110955|7859
5256|7.05|3269|9
5257|6.1|3508|8
5258|7.29|976|2
5259|6.88|6548|20
5262||216|0
5263|6.34|1278|1
5264||390|5
5265|6.82|386|3
5266|7|1555|1
5267|6.74|242|0
5268|6.32|296|0
5269|6.57|1283|11
5270|7.14|2246|5
5271|7.45|2269|51
5272|7.49|18632|398
5273||328|1
5274||152|0
5275||90|0
5276|7.25|1904|2
5277|6.29|383|0
5278|7.11|842|5
5280|7.39|1770|26
5282||182|0
5283||212|1
5284|7.12|2055|47
5285|7.42|1218|3
5286|6.03|345|0
5287|7.32|673|17
5292|6.75|451|0
5293|7.13|80840|2137
5295|6.71|339|0
5297|7.24|1134|8
5298||206|0
5306|6.73|1161|1
5308|7.04|994|0
5309|7.19|814|1
5310|7.91|3712|66
5311|7|502|1
5312|7|1438|2
5313|7.22|1645|2
5314|7.19|2113|1
5315|7.02|652|7
5316|6.95|979|0
5321|6.75|1051|0
5325|7.56|1077|5
5326||632|5
5327|7.23|552|0
5329|6.72|623|1
5330||255|0
5331|6.98|578|0
5334|7.23|1648|3
5335|6.95|816|0
5336|7.17|804|0
5337|7.39|854|1
5338||304|1
5339|7.11|2857|9
5340||314|14
5341|6.81|282|0
5342||169|0
5345|6.89|1321|1
5346|7.1|2071|16
5348|7.19|3110|8
5349|6.29|703|1
5352|7.38|766|3
5353|6.9|525|5
5355|7.09|1058|2
5356|7.3|4309|44
5357|7.13|2200|6
5358|7.3|881|1
5359|6.77|671|0
5360|7.12|2835|6
5362|7.21|1507|27
5363|7.33|3350|2
5365|6.43|759|3
5366|7.26|2158|74
5367|6.87|485|1
5368|6.6|356|0
5369|7.07|1694|7
5372||418|1
5373|7.75|1894|34
5374|6.68|783|0
5375||354|2
5376|7.04|2074|19
5377|6.77|991|4
5378||148|0
5379|6.47|484|1
5380|7.71|1742|27
5390|7.32|1949|13
5391|7.13|659|1
5392||83|0
5393|7|480|8
5394|7.82|15913|215
5395|7.3|2176|3
5396|7.28|2342|3
5398|7.3|879|6
5399|7.29|735|2
5401|7.69|6912|124
5402|6.98|1917|16
5403||102|0
5404||130|1
5405|6.88|588|1
5406|5.82|1690|2
5407|6.39|399|2
5410|6.69|1316|4
5411|6.89|651|0
5412|6.63|427|0
5413|7.37|3014|28
5414||113|0
5415|6.81|387|0
5416||41|0
5417||160|1
5418|6.53|915|7
5419|7.42|2740|27
5420||198|0
5421|7.11|2475|66
5422|7.48|1923|37
5423|7.18|349|13
5424|6.87|789|0
5425|6.69|750|2
5426|6.76|1592|0
5427|6.77|7748|27
5430|7.24|2258|5
5431||276|1
5434|7|1300|7
5435||223|0
5436||53|0
5437||61|0
5439||78|1
5440|7.18|1233|10
5441|7.13|2186|15
5442|7.23|591|4
5443|6.66|427|3
5444|6.82|1989|3
5445|7.26|761|0
5447|6.79|496|1
5449|6.26|545|0
5450|7.78|9569|244
5451|7.46|1179|27
5452|7.01|1301|5
5454|8.02|3932|124
5455||94|1
5456|6.16|349|0
5457||234|0
5458||124|0
5459|5.77|407|0
5460|7.41|2711|9
5461|7.47|15656|327
5464||284|8
5465||125|3
5467|5.11|3851|179
5468|6.69|628|0
5469|7.47|1992|11
5470|7.25|1844|4
5471|6.94|1165|2
5472|6.81|1930|2
5474|6.79|879|1
5476||149|0
5477|6.93|466|3
5479|6.63|1759|9
5480|6.87|529|0
5484|6.32|1052|11
5485|6.81|923|11
5487||65|0
5488||194|0
5489|7.64|1612|29
5490|7.79|1616|32
5491|5.68|1004|2
5493|7.11|827|4
5494||158|0
5495|6.22|255|0
5500||178|0
5501|6.76|706|2
5502|6.8|2813|2
5503|6.85|946|3
5504||190|2
5505||452|4
5507|7.02|1651|0
5508||161|0
5509|6.27|771|3
5510|6.86|1062|1
5511|5.82|2288|3
5512|5.47|436|0
5513|6.78|442|0
5514|6.65|386|0
5515|7.06|402|2
5517||170|0
5518|7.6|2303|14
5520|6.92|802|0
5521|6.98|646|0
5522||216|0
5524|6.61|410|2
5526||240|1
5527|7.32|667|1
5528|7.04|2637|1
5529||204|1
5532|6.46|914|6
5533||260|1
5536|7.12|2601|3
5540|7.33|592|11
5542|6.33|236|0
5543|5.93|356|2
5544|6.53|1148|2
5545||84|0
5547|6.4|779|2
5548||456|2
5549|7.6|1093|33
5550|7.12|2093|39
5553|7.16|1186|3
5554|6.69|1526|1
5555|7.36|1716|4
5557|6.9|1825|2
5559||63|0
5562|6.91|674|7
5563|6.24|259|0
5565|6.78|790|1
5566|7.49|1889|10
5567||376|3
5568|6.69|573|2
5570||150|0
5571|6.93|1012|1
5573||68|0
5574||209|0
5575|7.8|921|20
5576||204|0
5582|6.38|341|2
5584|5.59|594|0
5585|6.31|1020|3
5586|7.26|573|8
5587|7.3|1598|22
5589|7.24|869|2
5590|6.88|725|8
5592||160|1
5593|7.16|2780|23
5596|6.88|754|1
5597|5.9|727|0
5598|6.72|319|2
5599|7.22|1812|5
5600|7.34|2825|66
5601|6.72|374|0
5602|7.73|4199|61
5603||176|1
5604||194|0
5605||63|1
5606||48|0
5607|6.57|308|0
5609||36|0
5610||43|0
5611||54|1
5612||59|0
5613|6.43|240|0
5614||202|5
5615||40|0
5616|6.71|785|2
5618|7.42|943|47
5619||315|1
5620|6.7|1373|5
5623||56|0
5624||146|1
5625||391|2
5626||203|1
5627|7.79|38551|653
5630|7.42|6848|40
5631||170|2
5632||265|4
5638|7.62|18627|310
5639|6.19|459|0
5641||164|0
5644|5.97|479|1
5645|7|1788|7
5647|7.25|2027|9
5650|6.87|799|1
5651|8.2|21103|797
5653|6.57|564|0
5654|7.44|783|13
5655|7.99|11953|338
5656|6.25|395|0
5657|6.96|347|1
5658|7.32|761|0
5659||90|1
5660|6.82|1179|2
5663|7.22|1079|11
5664|7.99|39050|1128
5665|6.75|374|1
5667|6.95|357|1
5668|7.08|752|0
5669|7.18|1299|1
5671||187|0
5672||216|0
5673|5.56|2122|4
5674|6.97|10913|88
5675||169|1
5676|7.3|1120|13
5677||113|0
5678||78|0
5679||199|0
5680|7.35|1517|27
5681|7.01|764|5
5682|7.03|1156|11
5683|6.31|314|0
5684||190|0
5685|7.94|4005|46
5686|7.62|13611|133
5687|6.69|946|0
5688|7.09|649|0
5689|5.37|1149|0
5694|6.63|935|4
5699|6.42|1573|6
5700|6.78|495|2
5701|7.1|3666|47
5703|6.62|264|1
5704|6.86|367|2
5705|6.87|1315|9
5706|6.85|468|14
5707|6.52|445|3
5708||135|0
5709|7.31|17360|822
5710|7.14|1114|8
5711|7.95|1528|39
5712||117|0
5713||328|6
5714||199|1
5715||179|0
5723|7.45|3741|13
5724|6.81|1237|4
5725|6.56|846|0
5726|6.82|499|2
5728||154|0
5732|6.76|2268|8
5733|7.42|1009|14
5734|6.94|4395|22
5735|7.09|2174|9
5736|6.82|706|4
5738|7.23|1066|3
5739||125|0
5742||47|0
5744|8.45|14947|487
5745|7.33|3272|12
5748|7.07|1206|4
5750|6.48|1903|4
5752|6.65|390|0
5753||218|0
5754|7.05|557|0
5756|6.81|850|16
5759|7.29|2117|17
5760|6.19|478|0
5762|6.04|249|0
5764|7.1|1180|16
5765||149|4
5766|7.04|2591|5
5767|7.69|12255|268
5771|6.52|453|1
5772|7.21|1001|2
5773|6.76|1174|2
5774||126|3
5775|8.08|6254|80
5776|6.99|672|0
5777|6.69|536|0
5778|6.62|465|1
5783||398|9
5785|6.63|386|0
5786|6.54|1058|2
5788|6.39|571|1
5794|7.52|1681|21
5799|7.13|1602|0
5800|7.18|587|1
5801|7.56|16533|216
5802|6.52|9370|68
5803|7.03|859|3
5804|6.67|999|1
5806|7.83|31305|1362
5807||321|0
5808|6.51|549|2
5813|7.04|1281|2
5814|7.05|1201|1
5815|6.81|1022|2
5819|6.76|2752|19
5820|8.01|6183|173
5821|7.68|7688|183
5822|6.75|865|2
5824|6.92|393|0
5826|7.05|2287|5
5838|6.36|304|1
5843||224|2
5844|6.64|910|3
5845|6.73|319|0
5846|7.32|1210|5
5847|6.85|468|3
5848||122|0
5850|6.28|442|3
5851|6.54|1009|3
5852|6.76|988|1
5853|6.52|358|0
5854|7.33|1262|8
5855||121|1
5856|6.61|472|1
5857|6.77|1711|3
5858||271|1
5859||132|0
5860|6.56|378|1
5863|6.79|933|0
5864|7.26|1504|2
5865|7.53|2143|14
5866||145|0
5867|7.25|1824|9
5868|7.11|461|1
5869|6.71|1372|0
5870||31|0
5871||92|0
5872|6.48|249|0
5873|7.28|4199|23
5875||28|0
5877|6.83|496|1
5878|6.61|288|0
5879|6.5|1061|1
5881|7.18|602|4
5882||266|0
5883|6.3|1155|8
5884|6.95|1253|0
5885|6.86|746|0
5887|6.83|3075|4
5888|7.26|3640|4
5890|6.76|2168|1
5891|7.17|551|0
5892|6.95|443|0
5893|6.93|1204|2
5894|6.85|915|0
5895|7.11|1119|4
5896|6.59|438|0
5897|6.91|452|0
5898|7.06|825|3
5900|6.75|453|0
5901|7.35|1499|10
5902|6.08|405|0
5903|7.01|234|1
5904||264|0
5905|7.19|1929|0
5907|7.3|712|6
5909||198|2
5910||162|0
5911|7.34|38809|1227
5914|6.45|772|5
5915|6.55|1409|1
5917|7.06|602|2
5918|7.38|653|8
5919||356|0
5920|7.11|1769|5
5922|7.16|777|4
5923|7.01|942|2
5924|6.46|785|3
5925||197|2
5926|7.2|1593|5
5927|6.48|1087|3
5929|6.29|849|0
5930|5.7|1466|5
5931|7.49|2051|87
5932|6.27|590|0
5933|6.36|1391|7
5934|6.83|452|2
5939|6.89|2183|28
5940|6.97|1603|8
5942||211|1
5943|7.3|4896|35
5944||159|0
5945||151|0
5946|6.75|366|2
5947|7.34|629|2
5948||539|1
5949|7.34|859|7
5951||124|0
5952||103|0
5953||150|1
5954||247|0
5955|6.71|434|0
5956|7.08|820|2
5957||107|0
5958|6.54|339|1
5959||32|0
5960||128|0
5961||61|0
5962|6.61|329|2
5963||79|0
5964|7.08|937|9
5965||59|0
5966|7.58|786|14
5967|6.89|1118|0
5968|7.01|752|0
5970||184|0
5971|6.84|1513|2
5973|5.81|348|1
5974|6.75|828|1
5975|6.69|525|1
5976|6.42|1227|3
5977|6.29|326|0
5978|5.44|330|0
5981|6.22|242|0
5983|6.05|704|1
5985|6.56|3796|2
5988|6.66|840|0
5990|6.9|1471|7
5992|7.03|438|1
5993|7.06|428|0
5994|7.74|44839|1391
5995||45|0
5996|7.28|3220|18
5997||36|0
5998||37|0
5999||19|1
6000||164|2
6001|6.91|387|2
6002|7.11|568|1
6003|7.1|358|1
6004||212|0
6005||276|2
6006|7.28|334|0
6008|6.93|261|0
6009|7.12|540|3
6010|7.22|389|1
6011|7.39|914|8
6013||339|1
6014|6.45|447|0
6016||305|0
6017||293|1
6018||37|0
6019|7.18|863|2
6020|6.36|366|0
6021|6.39|323|0
6025|7.05|4025|7
6026|6.62|337|0
6028|7.47|3221|125
6029|6.79|522|1
6030|7.03|7638|33
6032|6.71|382|0
6033||598|1
6034||125|0
6035|6.92|424|4
6036||147|0
6037||87|1
6038||256|0
6039||125|1
6040|6.96|1113|6
6041|6.42|436|1
6042||59|0
6043|7.22|854|25
6044||87|0
6045|7.55|865|23
6047||70|0
6048|7.02|1105|8
6049|6.75|461|1
6050|6.55|357|0
6051|6.56|654|1
6052||109|0
6053|6.73|1148|0
6054|6.87|410|0
6055|6.14|1194|1
6056|6.54|1300|1
6057||135|0
6058|6.42|366|0
6060||120|0
6061|6.69|958|1
6062|6.41|771|5
6063||158|0
6064||87|0
6067|6.41|365|0
6068||42|0
6069||194|0
6072|5.38|876|1
6075|6.88|1106|2
6078|7.13|2469|4
6079|7.45|7866|75
6080||173|0
6081||164|0
6082||116|0
6083||216|0
6084|6.42|504|1
6085|7.2|496|4
6086|6.92|1749|4
6087|6.95|1831|1
6088||241|0
6089||133|0
6090|6.69|952|6
6091|7.18|2875|6
6093|6.62|460|3
6095|6.23|308|0
6096||266|1
6097|7.09|15071|199
6098|6.71|2899|5
6099||159|0
6100|7.46|1631|15
6104|6.14|1501|1
6114|6.62|1339|0
6130|7.11|784|12
6132|6.96|4936|66
6136|6.55|621|5
6138|7.37|919|5
6140|7.89|6549|306
6142|7.03|1344|1
6146|6.4|1816|7
6150|6.35|1770|2
6152|6.84|1168|2
6164|8.41|25774|638
6166||197|0
6180||93|0
6182|7.06|2760|3
6184|7|1024|0
6186||127|0
6192||90|0
6196||417|4
6198|6.68|393|0
6200|5.72|856|0
6202|6.75|1333|2
6204||77|0
6206|7.24|2022|6
6208|7.27|449|3
6210|7|704|3
6216|6.34|554|0
6220||195|2
6222|6.43|341|0
6224|6.43|494|0
6226|6.89|887|2
6228|7.26|4779|21
6232||175|1
6234|7.27|803|6
6236|6.66|817|2
6238|7.26|477|5
6242|5.89|484|1
6244||66|0
6248|7.67|4967|55
6254||136|0
6256|6.92|1565|2
6260|7.35|1123|10
6262|6.68|6422|35
6264|7.12|1711|5
6266||79|0
6270||98|3
6272||114|0
6274|6.51|607|0
6276|6.65|409|3
6278||313|0
6280|6.93|1074|2
6282||158|0
6284||105|2
6286||68|0
6288||52|0
6290||61|0
6292|6.95|1255|14
6294||63|2
6296||72|0
6298||78|0
6300||57|0
6302||61|0
6304|7.82|5136|22
6306|6.95|399|0
6308||226|1
6310|7.73|8659|401
6314|7.03|3751|23
6316||403|4
6320|7.33|5465|46
6322|6.91|531|3
6324||414|10
6326|6.5|2406|1
6330|6.48|658|2
6358|6.54|921|0
6384||90|0
6386||90|0
6388||365|0
6390|7.15|5412|6
6392|7.27|992|3
6396||47|0
6400|6.61|512|2
6402|7.38|625|5
6404|7.77|3167|10
6406|7.21|573|3
6410|6.59|841|0
6414||204|3
6416|7.18|3070|13
6418|6.87|1511|1
6420||90|0
6422||221|0
6424|6.85|445|0
6426||197|0
6428|7.11|436|0
6430|6.21|813|3
6432||44|1
6434||178|1
6436||43|0
6438||144|0
6442||226|6
6444|6.5|15434|174
6446|6.12|1978|4
6456|6.87|807|1
6458|6.96|738|5
6484|7.07|1619|6
6488|6.28|714|4
6496|6.45|309|0
6506|7.43|6928|71
6518|7.65|2070|10
6520|8.32|42057|1653
6524|6.66|294|0
6526|6.36|530|5
6538|7.44|1794|7
6548||313|0
6554||115|0
6562||188|0
6564|7|515|0
6566|7.25|954|18
6572|6.9|613|1
6576||158|0
6578|6.95|583|0
6604|7.16|6149|22
6606||36|0
6608|6.89|1258|2
6610||67|0
6612|7.1|9969|109
6614||42|1
6616|7.21|2453|1
6618||51|1
6620||155|2
6624|7.79|16252|147
6628||240|2
6642|6.97|3468|83
6682|7.52|1497|15
6684||246|0
6686||195|1
6706|7.21|640|5
6714||84|0
6716|6.93|683|0
6718|6.68|783|0
6722||330|1
6726|7.4|3476|5
6732|7.2|822|14
6734||208|2
6736||453|2
6742|7.25|1131|19
6748|7.09|2010|8
6750||80|0
6752|6.28|550|2
6758|7.49|3069|75
6760||193|2
6762||122|0
6764||290|0
6766||154|0
6768||47|0
6770|6.75|717|3
6774|7.68|3973|142
6776||126|0
6778|7.17|8680|78
6780||112|0
6782|6.19|3313|5
6784|6.57|1880|13
6786||89|1
6788||115|0
6790||416|1
6792||39|1
6802|7.21|652|3
6804|7.11|537|2
6806|6.46|492|3
6808|7.38|2315|7
6810|7.17|1652|2
6812|8.48|17760|836
6814|7.03|544|18
6816|7.33|7256|39
6818|7.35|2394|6
6822|7.18|4210|36
6824||204|0
6826|6.57|431|0
6827|7.31|616|17
6829|6.56|339|1
6832|6.81|279|0
6833||44|0
6834||198|4
6835||57|0
6836||68|0
6837|6.09|467|0
6838|7.39|5045|14
6839||447|1
6840||78|0
6841||253|1
6842||44|0
6843||48|0
6847|6.77|1810|3
6850||25|0
6852||493|4
6853|7.18|7541|23
6854||116|1
6856|7|893|4
6857|6.98|1577|4
6858||398|3
6859||86|0
6861|6.58|1035|3
6862|6.26|1469|8
6865|6.4|436|2
6866||401|0
6868|7.64|4692|25
6871|5.97|751|1
6874|6.67|843|0
6876||194|0
6877||361|3
6878||172|1
6879|6.52|906|5
6882|7.09|619|0
6883|6.88|375|1
6884||115|0
6885||68|0
6886||332|1
6888|7.94|5159|93
6889|7.9|1715|13
6890||39|1
6891|6.57|752|4
6892|7.82|1703|37
6896|6.97|1540|6
6899|6.83|629|1
6901|6.62|1437|2
6902|7.27|1270|7
6910|6.99|419|4
6911|6.75|934|4
6912|6.44|2846|7
6914|6.45|843|0
6916|7.03|1484|14
6917|5|384|0
6918|7.12|3993|27
6919|6.76|687|0
6920|6.43|1634|2
6921|6.91|880|2
6922|6.25|1862|1
6923|7.5|1219|20
6927|7.05|4056|12
6928||60|0
6929||73|2
6931|6.46|316|1
6932||62|1
6933|5.62|6444|23
6934|5.55|283|0
6935|5.3|234|1
6941|7.08|7597|168
6946|7.11|3047|15
6947|6.65|566|2
6955||158|0
6956||188|1
6957|7.29|2091|2
6958|6.8|495|1
6959|6.96|807|1
6960|6.79|521|0
6961|7.13|571|3
6962|7.33|2749|13
6965||195|1
6969|7.01|339|4
6971|7.16|536|6
